,AWND,AWND_ATTRIBUTES,DATE,ELEVATION,FMTM,FMTM_ATTRIBUTES,LATITUDE,LONGITUDE,NAME,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT22,WT22_ATTRIBUTES
5527,8.72,",,W",2013-12-03,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   51,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,45,",,W",33,",,W",  284,",,W",  310,",,W",  330,",,W",15.0,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5528,8.28,",,W",2013-12-04,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   70,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,43,",,W",29,",,W",  389,",,W",  290,",,W",  290,",,W",14.1,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5529,12.53,",,W",2013-12-05,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.02,",,W,2400",    0,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,53,",,W",38,",,W",    0,",,W",  180,",,W",  180,",,W",27.1,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5530,11.63,",,W",2013-12-06,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.38,",,W,2400",    0,",,W",0.0,"T,,W,",0.0,",,W,",USW00014753,,,55,",,W",33,",,W",    0,",,W",  200,",,W",  200,",,W",21.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5531,10.07,",,W",2013-12-07,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.12,",,W,2400",   52,",,W",0.0,"T,,W,",0.0,"T,,W,",USW00014753,,,40,",,W",26,",,W",  287,",,W",  310,",,W",  310,",,W",18.1,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5532,5.82,",,W",2013-12-08,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",    7,",,W",0.0,"T,,W,",0.0,"T,,W,",USW00014753,,,30,",,W",22,",,W",   39,",,W",  310,",,W",  310,",,W",19.0,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5533,10.51,",,W",2013-12-09,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.35,",,W,2400",    0,",,W",0.6,",,W,",0.0,"T,,W,",USW00014753,,,41,",,W",25,",,W",    0,",,W",   90,",,W",   90,",,W",21.9,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5534,11.41,",,W",2013-12-10,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.14,",,W,2400",    0,",,W",2.1,",,W,",0.0,"T,,W,",USW00014753,,,33,",,W",21,",,W",    0,",,W",  270,",,W",  270,",,W",23.9,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5535,14.09,",,W",2013-12-11,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   63,",,W",0.0,",,W,",2.0,",,W,",USW00014753,,,28,",,W",19,",,W",  345,",,W",  240,",,W",  220,",,W",19.9,",,W",27.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5536,11.41,",,W",2013-12-12,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   99,",,W",0.0,",,W,",1.2,",,W,",USW00014753,,,23,",,W",14,",,W",  542,",,W",  310,",,W",  290,",,W",21.9,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5537,14.32,",,W",2013-12-13,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   74,",,W",0.0,",,W,",1.2,",,W,",USW00014753,,,28,",,W",14,",,W",  405,",,W",  270,",,W",  270,",,W",23.9,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5538,9.62,",,W",2013-12-14,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.45,",,W,2400",    0,",,W",4.8,",,W,",1.2,",,W,",USW00014753,,,28,",,W",9,",,W",    0,",,W",   90,",,W",   90,",,W",21.9,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5539,19.91,",,W",2013-12-15,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.98,",,W,2400",    0,",,W",2.0,",,W,",7.1,",,W,",USW00014753,,,36,",,W",21,",,W",    0,",,W",   40,",,W",   40,",,W",38.0,",,W",48.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5540,15.21,",,W",2013-12-16,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   97,",,W",0.0,",,W,",7.1,",,W,",USW00014753,,,27,",,W",14,",,W",  529,",,W",  270,",,W",  270,",,W",25.9,",,W",36.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5541,10.96,",,W",2013-12-17,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.53,",,W,2400",   19,",,W",5.5,",,W,",7.1,",,W,",USW00014753,,,23,",,W",7,",,W",  104,",,W",  360,",,W",  360,",,W",21.9,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5542,14.76,",,W",2013-12-18,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   80,",,W",0.0,",,W,",11.0,",,W,",USW00014753,,,32,",,W",15,",,W",  436,",,W",  290,",,W",  290,",,W",23.0,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5543,14.32,",,W",2013-12-19,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   78,",,W",0.0,",,W,",9.8,",,W,",USW00014753,,,42,",,W",22,",,W",  425,",,W",  220,",,W",  220,",,W",25.9,",,W",38.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5544,13.87,",,W",2013-12-20,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   61,",,W",0.0,",,W,",9.1,",,W,",USW00014753,,,52,",,W",34,",,W",  332,",,W",  200,",,W",  200,",,W",23.0,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5545,17.45,",,W",2013-12-21,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   15,",,W",0.0,",,W,",3.9,",,W,",USW00014753,,,57,",,W",42,",,W",   82,",,W",  200,",,W",  210,",,W",23.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5546,15.66,",,W",2013-12-22,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.01,",,W,2400",    0,",,W",0.0,",,W,",0.0,"T,,W,",USW00014753,,,63,",,W",35,",,W",    0,",,W",  220,",,W",  220,",,W",31.1,",,W",36.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5547,8.28,",,W",2013-12-23,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.73,",,W,2400",    0,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,37,",,W",32,",,W",    0,",,W",  310,",,W",  310,",,W",17.0,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5548,11.41,",,W",2013-12-24,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   26,",,W",0.0,"T,,W,",0.0,",,W,",USW00014753,,,36,",,W",25,",,W",  142,",,W",  310,",,W",  310,",,W",19.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5549,10.07,",,W",2013-12-25,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   88,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,25,",,W",13,",,W",  480,",,W",  310,",,W",  290,",,W",21.0,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550,10.96,",,W",2013-12-26,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.05,",,W,2400",    0,",,W",0.5,",,W,",0.0,",,W,",USW00014753,,,35,",,W",19,",,W",    0,",,W",  270,",,W",  270,",,W",19.9,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5551,12.30,",,W",2013-12-27,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   63,",,W",0.0,",,W,",0.0,"T,,W,",USW00014753,,,32,",,W",22,",,W",  344,",,W",  270,",,W",  270,",,W",19.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5552,14.54,",,W",2013-12-28,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   55,",,W",0.0,",,W,",0.0,"T,,W,",USW00014753,,,46,",,W",25,",,W",  300,",,W",  220,",,W",  240,",,W",23.9,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5553,13.42,",,W",2013-12-29,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,1.23,",,W,2400",    0,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,42,",,W",34,",,W",    0,",,W",   20,",,W",   20,",,W",27.1,",,W",36.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5554,14.32,",,W",2013-12-30,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   13,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,39,",,W",17,",,W",   71,",,W",  270,",,W",  270,",,W",27.1,",,W",38.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5555,8.72,",,W",2013-12-31,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   43,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,24,",,W",11,",,W",  236,",,W",  270,",,W",  270,",,W",21.0,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5556,11.41,",,W",2014-01-01,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   92,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,26,",,W",16,",,W",  505,",,W",  270,",,W",  270,",,W",21.0,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5557,15.21,",,W",2014-01-02,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.97,",,W,2400",    0,",,W",10.9,",,W,",1.2,",,W,",USW00014753,,,24,",,W",0,",,W",    0,",,W",  360,",,W",   20,",,W",25.9,",,W",38.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5558,17.90,",,W",2014-01-03,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.38,",,W,2400",   49,",,W",4.7,",,W,",14.2,",,W,",USW00014753,,,12,",,W",-3,",,W",  270,",,W",  360,",,W",  360,",,W",27.1,",,W",36.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5559,15.88,",,W",2014-01-04,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   99,",,W",0.0,",,W,",11.8,",,W,",USW00014753,,,25,",,W",-4,",,W",  545,",,W",  210,",,W",  210,",,W",30.0,",,W",35.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5560,14.99,",,W",2014-01-05,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.08,",,W,2400",   47,",,W",0.0,",,W,",9.1,",,W,",USW00014753,,,42,",,W",23,",,W",  259,",,W",  200,",,W",  130,",,W",23.9,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5561,22.15,",,W",2014-01-06,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.29,",,W,2400",    1,",,W",0.0,",,W,",1.2,",,W,",USW00014753,,,57,",,W",25,",,W",    6,",,W",  180,",,W",  180,",,W",38.9,",,W",42.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5562,20.13,",,W",2014-01-07,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",  100,",,W",0.0,",,W,",0.0,"T,,W,",USW00014753,,,25,",,W",6,",,W",  555,",,W",  290,",,W",  290,",,W",36.0,",,W",44.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5563,12.30,",,W",2014-01-08,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   99,",,W",0.0,",,W,",0.0,"T,,W,",USW00014753,,,21,",,W",3,",,W",  550,",,W",  240,",,W",  240,",,W",21.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5564,8.95,",,W",2014-01-09,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   97,",,W",0.0,",,W,",0.0,"T,,W,",USW00014753,,,28,",,W",13,",,W",  540,",,W",  290,",,W",  290,",,W",19.0,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5565,10.96,",,W",2014-01-10,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.05,",,W,2400",    0,",,W",0.3,",,W,",0.0,"T,,W,",USW00014753,,,37,",,W",17,",,W",    0,",,W",  200,",,W",  200,",,W",16.1,",,W",17.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5566,23.94,",,W",2014-01-11,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.67,",,W,2400",    0,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,57,",,W",37,",,W",    0,",,W",  180,",,W",  180,",,W",38.0,",,W",50.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5567,20.36,",,W",2014-01-12,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.04,",,W,2400",   51,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,51,",,W",32,",,W",  286,",,W",  270,",,W",  270,",,W",30.0,",,W",40.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5568,16.55,",,W",2014-01-13,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   84,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,50,",,W",30,",,W",  473,",,W",  180,",,W",  180,",,W",27.1,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5569,14.32,",,W",2014-01-14,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.83,",,W,2400",    0,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,49,",,W",41,",,W",    0,",,W",  180,",,W",  180,",,W",25.9,",,W",35.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5570,9.40,",,W",2014-01-15,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   66,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,46,",,W",33,",,W",  374,",,W",  270,",,W",  270,",,W",16.1,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5571,4.92,",,W",2014-01-16,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",    0,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,40,",,W",34,",,W",    0,",,W",   60,",,W",   60,",,W",8.9,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5572,9.84,",,W",2014-01-17,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   95,",,W",0.0,",,W,",0.0,",,W,",USW00014753,,,44,",,W",33,",,W",  541,",,W",  220,",,W",  220,",,W",18.1,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5573,7.16,",,W",2014-01-18,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.82,",,W,2400",    0,",,W",4.2,",,W,",0.0,",,W,",USW00014753,,,37,",,W",30,",,W",    0,",,W",   90,",,W",   90,",,W",13.0,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5574,12.30,",,W",2014-01-19,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.03,",,W,2400",   53,",,W",0.5,",,W,",3.9,",,W,",USW00014753,,,32,",,W",27,",,W",  304,",,W",  220,",,W",  220,",,W",23.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5575,15.43,",,W",2014-01-20,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",    4,",,W",0.0,",,W,",3.1,",,W,",USW00014753,,,39,",,W",23,",,W",   23,",,W",  270,",,W",  270,",,W",32.0,",,W",38.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5576,10.74,",,W",2014-01-21,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.30,",,W,2400",    1,",,W",9.0,",,W,",2.0,",,W,",USW00014753,,,23,",,W",8,",,W",    6,",,W",  330,",,W",  290,",,W",21.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5577,16.11,",,W",2014-01-22,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.12,",,W,2400",   41,",,W",3.1,",,W,",11.0,",,W,",USW00014753,,,15,",,W",3,",,W",  237,",,W",  360,",,W",  360,",,W",23.0,",,W",36.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5578,12.53,",,W",2014-01-23,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   72,",,W",0.0,",,W,",9.1,",,W,",USW00014753,,,20,",,W",-1,",,W",  418,",,W",  270,",,W",  270,",,W",21.9,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5579,13.20,",,W",2014-01-24,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   98,",,W",0.0,",,W,",7.9,",,W,",USW00014753,,,16,",,W",2,",,W",  571,",,W",  200,",,W",  290,",,W",21.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5580,22.59,",,W",2014-01-25,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.01,",,W,2400",    9,",,W",0.2,",,W,",7.1,",,W,",USW00014753,,,36,",,W",12,",,W",   53,",,W",  200,",,W",  200,",,W",42.1,",,W",59.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5581,17.22,",,W",2014-01-26,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   69,",,W",0.0,",,W,",5.1,",,W,",USW00014753,,,22,",,W",12,",,W",  405,",,W",  270,",,W",  270,",,W",34.0,",,W",45.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5582,20.13,",,W",2014-01-27,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.02,",,W,2400",    4,",,W",0.0,",,W,",3.9,",,W,",USW00014753,,,45,",,W",17,",,W",   24,",,W",  180,",,W",  180,",,W",34.0,",,W",46.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5583,12.30,",,W",2014-01-28,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   77,",,W",0.0,",,W,",2.0,",,W,",USW00014753,,,18,",,W",9,",,W",  455,",,W",  270,",,W",  270,",,W",25.9,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5584,8.72,",,W",2014-01-29,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.01,",,W,2400",   69,",,W",0.2,",,W,",1.2,",,W,",USW00014753,,,24,",,W",11,",,W",  410,",,W",  240,",,W",  270,",,W",21.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5585,11.18,",,W",2014-01-30,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   99,",,W",0.0,",,W,",1.2,",,W,",USW00014753,,,29,",,W",10,",,W",  590,",,W",  180,",,W",  180,",,W",18.1,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5586,13.20,",,W",2014-01-31,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   23,",,W",0.0,",,W,",1.2,",,W,",USW00014753,,,40,",,W",18,",,W",  138,",,W",  200,",,W",  200,",,W",21.0,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5587,10.29,",,W",2014-02-01,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   67,",,W",0.0,",,W,",1.2,",,W,",USW00014753,,,45,",,W",30,",,W",  402,",,W",  180,",,W",  180,",,W",19.0,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5588,11.18,",,W",2014-02-02,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   30,",,W",0.0,",,W,",0.0,"T,,W,",USW00014753,,,53,",,W",33,",,W",  181,",,W",  180,",,W",  180,",,W",18.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5589,8.95,",,W",2014-02-03,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.32,",,W,2400",    0,",,W",2.8,",,W,",0.0,"T,,W,",USW00014753,,,36,",,W",22,",,W",    0,",,W",   20,",,W",   20,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5590,7.38,",,W",2014-02-04,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   62,",,W",0.0,",,W,",3.1,",,W,",USW00014753,,,33,",,W",18,",,W",  377,",,W",  310,",,W",  310,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5591,11.18,",,W",2014-02-05,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,1.32,",,W,2400",    0,",,W",10.7,",,W,",5.1,",,W,",USW00014753,,,31,",,W",21,",,W",    0,",,W",   80,",,W",   80,",,W",23.0,",,W",32.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,8.05,",,W",2014-02-06,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.02,",,W,2400",   65,",,W",0.4,",,W,",11.0,",,W,",USW00014753,,,26,",,W",15,",,W",  398,",,W",  290,",,W",  290,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5593,12.97,",,W",2014-02-07,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",  100,",,W",0.0,",,W,",11.0,",,W,",USW00014753,,,29,",,W",13,",,W",  615,",,W",  270,",,W",  270,",,W",19.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5594,10.74,",,W",2014-02-08,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   99,",,W",0.0,",,W,",9.8,",,W,",USW00014753,,,28,",,W",12,",,W",  612,",,W",  270,",,W",  270,",,W",19.9,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5595,7.61,",,W",2014-02-09,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.05,",,W,2400",   18,",,W",1.0,",,W,",9.1,",,W,",USW00014753,,,28,",,W",19,",,W",  112,",,W",  330,",,W",  330,",,W",14.1,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5596,11.41,",,W",2014-02-10,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   99,",,W",0.0,"T,,W,",9.8,",,W,",USW00014753,,,27,",,W",14,",,W",  617,",,W",  310,",,W",  310,",,W",23.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5597,10.74,",,W",2014-02-11,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",  100,",,W",0.0,",,W,",9.8,",,W,",USW00014753,,,24,",,W",8,",,W",  625,",,W",  290,",,W",  290,",,W",17.0,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5598,8.05,",,W",2014-02-12,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.00,",,W,2400",   81,",,W",0.0,",,W,",9.8,",,W,",USW00014753,,,25,",,W",2,",,W",  509,",,W",  310,",,W",  340,",,W",17.0,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5599,19.69,",,W",2014-02-13,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,1.67,",,W,2400",    0,",,W",5.0,",,W,",9.1,",,W,",USW00014753,,,33,",,W",19,",,W",    0,",,W",   20,",,W",   40,",,W",32.0,",,W",46.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,19.91,",,W",2014-02-14,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.39,",,W,2400",   55,",,W",0.4,",,W,",13.0,",,W,",USW00014753,,,34,",,W",27,",,W",  348,",,W",  270,",,W",  270,",,W",36.9,",,W",48.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5601,10.74,",,W",2014-02-15,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US",,,0.68,",,W,2400",    4,",,W",7.2,",,W,",11.8,",,W,",USW00014753,,,34,",,W",27,",,W",   25,",,W",  320,",,W",  320,",,W",25.1,",,W",35.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
