,DAPR,DAPR_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES
21373,,,2002-04-23,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.03,",,0,2400",0.3,",,0,",,,USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21374,,,2002-04-24,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"P,,0,2400",0.0,"P,,0,",,,USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21375,,,2002-04-25,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.47,",,0,2400",2.7,",,0,",2.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21376,,,2002-04-26,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,2400",0.0,"T,,0,",,,USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21377,,,2002-04-27,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",,,USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21378,,,2002-04-28,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.57,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21379,,,2002-04-29,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.44,",,0,2400",1.0,",,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21380,,,2002-04-30,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.08,",,0,2400",0.5,",,0,",,,USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21381,,,2002-05-01,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21382,,,2002-05-02,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.52,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,,,
21383,,,2002-05-03,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21384,,,2002-05-04,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21385,,,2002-05-05,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21386,,,2002-05-06,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21387,,,2002-05-07,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21388,,,2002-05-08,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21389,,,2002-05-09,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.12,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21390,,,2002-05-10,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21391,,,2002-05-11,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21392,,,2002-05-12,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.53,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21393,,,2002-05-13,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",1.74,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21394,,,2002-05-14,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.42,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21395,,,2002-05-15,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21396,,,2002-05-16,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21397,,,2002-05-17,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21398,,,2002-05-18,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.90,",,0,2400",2.5,",,0,",0.0,"T,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21399,,,2002-05-19,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21400,,,2002-05-20,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21401,,,2002-05-21,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21402,,,2002-05-22,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21403,,,2002-05-23,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21404,,,2002-05-24,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21405,,,2002-05-25,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21406,,,2002-05-26,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21407,,,2002-05-27,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.04,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21408,,,2002-05-28,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.46,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21409,,,2002-05-29,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.13,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21410,,,2002-05-30,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21411,,,2002-05-31,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.22,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21412,,,2002-06-01,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21413,,,2002-06-02,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.15,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21414,,,2002-06-03,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21415,,,2002-06-04,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21416,,,2002-06-05,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.55,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21417,,,2002-06-06,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.75,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21418,,,2002-06-07,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.53,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21419,,,2002-06-08,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21420,,,2002-06-09,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.05,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21421,,,2002-06-10,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21422,,,2002-06-11,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21423,,,2002-06-12,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.12,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21424,,,2002-06-13,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21425,,,2002-06-14,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.02,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21426,,,2002-06-15,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.54,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21427,,,2002-06-16,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.47,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21428,,,2002-06-17,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.02,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21429,,,2002-06-18,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21430,,,2002-06-19,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21431,,,2002-06-20,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21432,,,2002-06-21,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21433,,,2002-06-22,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.30,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21434,,,2002-06-23,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21435,,,2002-06-24,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21436,,,2002-06-25,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21437,,,2002-06-26,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21438,,,2002-06-27,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.30,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21439,,,2002-06-28,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.28,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21440,,,2002-06-29,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21441,,,2002-06-30,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21442,,,2002-07-01,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21443,,,2002-07-02,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21444,,,2002-07-03,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21445,,,2002-07-04,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21446,,,2002-07-05,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21447,,,2002-07-06,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21448,,,2002-07-07,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21449,,,2002-07-08,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21450,,,2002-07-09,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.14,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21451,,,2002-07-10,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21452,,,2002-07-11,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21453,,,2002-07-12,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21454,,,2002-07-13,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21455,,,2002-07-14,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21456,,,2002-07-15,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.02,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21457,,,2002-07-16,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21458,,,2002-07-17,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21459,,,2002-07-18,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21460,,,2002-07-19,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.51,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21461,,,2002-07-20,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21462,,,2002-07-21,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21463,,,2002-07-22,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21464,,,2002-07-23,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",1.42,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21465,,,2002-07-24,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21466,,,2002-07-25,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21467,,,2002-07-26,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.02,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21468,,,2002-07-27,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21469,,,2002-07-28,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.38,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21470,,,2002-07-29,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21471,,,2002-07-30,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21472,,,2002-07-31,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.01,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21473,,,2002-08-01,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21474,,,2002-08-02,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.32,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,,,
21475,,,2002-08-03,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21476,,,2002-08-04,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21477,,,2002-08-05,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21478,,,2002-08-06,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21479,,,2002-08-07,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21480,,,2002-08-08,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21481,,,2002-08-09,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21482,,,2002-08-10,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21483,,,2002-08-11,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21484,,,2002-08-12,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21485,,,2002-08-13,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21486,,,2002-08-14,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21487,,,2002-08-15,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21488,,,2002-08-16,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.92,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,    1,",,0",,,,,,,,,,,    1,",,0",,,,,,
21489,,,2002-08-17,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21490,,,2002-08-18,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21491,,,2002-08-19,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,2400",0.0,"P,,0,",0.0,"P,,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
